Time	Node	FaceId	FaceDescr	Type	Packets		Kilobytes	PacketRaw	KilobytesRaw
10.5	pontianak	258	ndnFace://16	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	pontianak	258	ndnFace://16	InTimedOutInterests	0	0	0	0
10.5	pontianak	258	ndnFace://16	OutSatisfiedInterests	0	0	0	0
10.5	pontianak	258	ndnFace://16	OutTimedOutInterests	0	0	0	0
10.5	pontianak	-1	all	SatisfiedInterests	100	0	50	0
10.5	pontianak	-1	all	TimedOutInterests	0	0	0	0
10.5	palangkaraya	1	internal://	InInterests	0	0	0	0
10.5	palangkaraya	1	internal://	OutInterests	0	0	0	0
10.5	palangkaraya	1	internal://	InData	0	0	0	0
10.5	palangkaraya	1	internal://	OutData	0	0	0	0
10.5	palangkaraya	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	palangkaraya	1	internal://	InTimedOutInterests	0	0	0	0
10.5	palangkaraya	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	palangkaraya	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	palangkaraya	256	netDeviceFace://	InInterests	0	0	0	0
10.5	palangkaraya	256	netDeviceFace://	OutInterests	100	2.63672	50	1.31836
10.5	palangkaraya	256	netDeviceFace://	InData	100	103.516	50	51.7578
10.5	palangkaraya	256	netDeviceFace://	OutData	0	0	0	0
10.5	palangkaraya	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
10.5	palangkaraya	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
10.5	palangkaraya	256	netDeviceFace://	OutSatisfiedInterests	100	0	50	0
10.5	palangkaraya	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
10.5	palangkaraya	257	netDeviceFace://	InInterests	100	2.63672	50	1.31836
10.5	palangkaraya	257	netDeviceFace://	OutInterests	0	0	0	0
10.5	palangkaraya	257	netDeviceFace://	InData	0	0	0	0
10.5	palangkaraya	257	netDeviceFace://	OutData	100	103.516	50	51.7578
10.5	palangkaraya	257	netDeviceFace://	InSatisfiedInterests	100	0	50	0
10.5	palangkaraya	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
10.5	palangkaraya	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
10.5	palangkaraya	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
10.5	palangkaraya	258	ndnFace://17	InInterests	6.71089e-14	0	0	0
10.5	palangkaraya	258	ndnFace://17	OutInterests	0	0	0	0
10.5	palangkaraya	258	ndnFace://17	InData	0	0	0	0
10.5	palangkaraya	258	ndnFace://17	OutData	0	0	0	0
10.5	palangkaraya	258	ndnFace://17	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	palangkaraya	258	ndnFace://17	InTimedOutInterests	0	0	0	0
10.5	palangkaraya	258	ndnFace://17	OutSatisfiedInterests	0	0	0	0
10.5	palangkaraya	258	ndnFace://17	OutTimedOutInterests	0	0	0	0
10.5	palangkaraya	-1	all	SatisfiedInterests	100	0	50	0
10.5	palangkaraya	-1	all	TimedOutInterests	0	0	0	0
10.5	banjarmasin	1	internal://	InInterests	0	0	0	0
10.5	banjarmasin	1	internal://	OutInterests	0	0	0	0
10.5	banjarmasin	1	internal://	InData	0	0	0	0
10.5	banjarmasin	1	internal://	OutData	0	0	0	0
10.5	banjarmasin	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	banjarmasin	1	internal://	InTimedOutInterests	0	0	0	0
10.5	banjarmasin	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	banjarmasin	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	banjarmasin	256	netDeviceFace://	InInterests	0	0	0	0
10.5	banjarmasin	256	netDeviceFace://	OutInterests	100	2.63672	50	1.31836
10.5	banjarmasin	256	netDeviceFace://	InData	100	103.516	50	51.7578
10.5	banjarmasin	256	netDeviceFace://	OutData	0	0	0	0
10.5	banjarmasin	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
10.5	banjarmasin	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
10.5	banjarmasin	256	netDeviceFace://	OutSatisfiedInterests	100	0	50	0
10.5	banjarmasin	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
10.5	banjarmasin	258	netDeviceFace://	InInterests	100	2.63672	50	1.31836
10.5	banjarmasin	258	netDeviceFace://	OutInterests	0	0	0	0
10.5	banjarmasin	258	netDeviceFace://	InData	0	0	0	0
10.5	banjarmasin	258	netDeviceFace://	OutData	100	103.516	50	51.7578
10.5	banjarmasin	258	netDeviceFace://	InSatisfiedInterests	100	0	50	0
10.5	banjarmasin	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
10.5	banjarmasin	258	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
10.5	banjarmasin	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
10.5	banjarmasin	259	ndnFace://18	InInterests	6.71089e-14	0	0	0
10.5	banjarmasin	259	ndnFace://18	OutInterests	0	0	0	0
10.5	banjarmasin	259	ndnFace://18	InData	0	0	0	0
10.5	banjarmasin	259	ndnFace://18	OutData	0	0	0	0
10.5	banjarmasin	259	ndnFace://18	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	banjarmasin	259	ndnFace://18	InTimedOutInterests	0	0	0	0
10.5	banjarmasin	259	ndnFace://18	OutSatisfiedInterests	0	0	0	0
10.5	banjarmasin	259	ndnFace://18	OutTimedOutInterests	0	0	0	0
10.5	banjarmasin	-1	all	SatisfiedInterests	100	0	50	0
10.5	banjarmasin	-1	all	TimedOutInterests	0	0	0	0
10.5	samarinda	1	internal://	InInterests	0	0	0	0
10.5	samarinda	1	internal://	OutInterests	0	0	0	0
10.5	samarinda	1	internal://	InData	0	0	0	0
10.5	samarinda	1	internal://	OutData	0	0	0	0
10.5	samarinda	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	samarinda	1	internal://	InTimedOutInterests	0	0	0	0
10.5	samarinda	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	samarinda	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	samarinda	258	ndnFace://19	InInterests	6.71089e-14	0	0	0
10.5	samarinda	258	ndnFace://19	OutInterests	0	0	0	0
10.5	samarinda	258	ndnFace://19	InData	0	0	0	0
10.5	samarinda	258	ndnFace://19	OutData	0	0	0	0
10.5	samarinda	258	ndnFace://19	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	samarinda	258	ndnFace://19	InTimedOutInterests	0	0	0	0
10.5	samarinda	258	ndnFace://19	OutSatisfiedInterests	0	0	0	0
10.5	samarinda	258	ndnFace://19	OutTimedOutInterests	0	0	0	0
10.5	samarinda	-1	all	SatisfiedInterests	5.03316e-14	0	0	0
10.5	samarinda	-1	all	TimedOutInterests	0	0	0	0
10.5	gorontalo	1	internal://	InInterests	0	0	0	0
10.5	gorontalo	1	internal://	OutInterests	0	0	0	0
10.5	gorontalo	1	internal://	InData	0	0	0	0
10.5	gorontalo	1	internal://	OutData	0	0	0	0
10.5	gorontalo	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	gorontalo	1	internal://	InTimedOutInterests	0	0	0	0
10.5	gorontalo	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	gorontalo	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	gorontalo	258	ndnFace://20	InInterests	6.71089e-14	0	0	0
10.5	gorontalo	258	ndnFace://20	OutInterests	0	0	0	0
10.5	gorontalo	258	ndnFace://20	InData	0	0	0	0
10.5	gorontalo	258	ndnFace://20	OutData	0	0	0	0
10.5	gorontalo	258	ndnFace://20	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	gorontalo	258	ndnFace://20	InTimedOutInterests	0	0	0	0
10.5	gorontalo	258	ndnFace://20	OutSatisfiedInterests	0	0	0	0
10.5	gorontalo	258	ndnFace://20	OutTimedOutInterests	0	0	0	0
10.5	gorontalo	-1	all	SatisfiedInterests	5.03316e-14	0	0	0
10.5	gorontalo	-1	all	TimedOutInterests	0	0	0	0
10.5	manado	1	internal://	InInterests	0	0	0	0
10.5	manado	1	internal://	OutInterests	0	0	0	0
10.5	manado	1	internal://	InData	0	0	0	0
10.5	manado	1	internal://	OutData	0	0	0	0
10.5	manado	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	manado	1	internal://	InTimedOutInterests	0	0	0	0
10.5	manado	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	manado	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	manado	258	ndnFace://21	InInterests	6.71089e-14	0	0	0
10.5	manado	258	ndnFace://21	OutInterests	0	0	0	0
10.5	manado	258	ndnFace://21	InData	0	0	0	0
10.5	manado	258	ndnFace://21	OutData	0	0	0	0
10.5	manado	258	ndnFace://21	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	manado	258	ndnFace://21	InTimedOutInterests	0	0	0	0
10.5	manado	258	ndnFace://21	OutSatisfiedInterests	0	0	0	0
10.5	manado	258	ndnFace://21	OutTimedOutInterests	0	0	0	0
10.5	manado	-1	all	SatisfiedInterests	5.03316e-14	0	0	0
10.5	manado	-1	all	TimedOutInterests	0	0	0	0
10.5	palu	1	internal://	InInterests	0	0	0	0
10.5	palu	1	internal://	OutInterests	0	0	0	0
10.5	palu	1	internal://	InData	0	0	0	0
10.5	palu	1	internal://	OutData	0	0	0	0
10.5	palu	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	palu	1	internal://	InTimedOutInterests	0	0	0	0
10.5	palu	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	palu	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	palu	258	ndnFace://22	InInterests	6.71089e-14	0	0	0
10.5	palu	258	ndnFace://22	OutInterests	0	0	0	0
10.5	palu	258	ndnFace://22	InData	0	0	0	0
10.5	palu	258	ndnFace://22	OutData	0	0	0	0
10.5	palu	258	ndnFace://22	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	palu	258	ndnFace://22	InTimedOutInterests	0	0	0	0
10.5	palu	258	ndnFace://22	OutSatisfiedInterests	0	0	0	0
10.5	palu	258	ndnFace://22	OutTimedOutInterests	0	0	0	0
10.5	palu	-1	all	SatisfiedInterests	5.03316e-14	0	0	0
10.5	palu	-1	all	TimedOutInterests	0	0	0	0
10.5	makasar	1	internal://	InInterests	0	0	0	0
10.5	makasar	1	internal://	OutInterests	0	0	0	0
10.5	makasar	1	internal://	InData	0	0	0	0
10.5	makasar	1	internal://	OutData	0	0	0	0
10.5	makasar	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	makasar	1	internal://	InTimedOutInterests	0	0	0	0
10.5	makasar	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	makasar	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	makasar	259	ndnFace://23	InInterests	6.71089e-14	0	0	0
10.5	makasar	259	ndnFace://23	OutInterests	0	0	0	0
10.5	makasar	259	ndnFace://23	InData	0	0	0	0
10.5	makasar	259	ndnFace://23	OutData	0	0	0	0
10.5	makasar	259	ndnFace://23	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	makasar	259	ndnFace://23	InTimedOutInterests	0	0	0	0
10.5	makasar	259	ndnFace://23	OutSatisfiedInterests	0	0	0	0
10.5	makasar	259	ndnFace://23	OutTimedOutInterests	0	0	0	0
10.5	makasar	-1	all	SatisfiedInterests	5.03316e-14	0	0	0
10.5	makasar	-1	all	TimedOutInterests	0	0	0	0
10.5	kendari	1	internal://	InInterests	0	0	0	0
10.5	kendari	1	internal://	OutInterests	0	0	0	0
10.5	kendari	1	internal://	InData	0	0	0	0
10.5	kendari	1	internal://	OutData	0	0	0	0
10.5	kendari	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	kendari	1	internal://	InTimedOutInterests	0	0	0	0
10.5	kendari	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	kendari	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	kendari	258	ndnFace://24	InInterests	6.71089e-14	0	0	0
10.5	kendari	258	ndnFace://24	OutInterests	0	0	0	0
10.5	kendari	258	ndnFace://24	InData	0	0	0	0
10.5	kendari	258	ndnFace://24	OutData	0	0	0	0
10.5	kendari	258	ndnFace://24	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	kendari	258	ndnFace://24	InTimedOutInterests	0	0	0	0
10.5	kendari	258	ndnFace://24	OutSatisfiedInterests	0	0	0	0
10.5	kendari	258	ndnFace://24	OutTimedOutInterests	0	0	0	0
10.5	kendari	-1	all	SatisfiedInterests	5.03316e-14	0	0	0
10.5	kendari	-1	all	TimedOutInterests	0	0	0	0
10.5	denpasar	1	internal://	InInterests	0	0	0	0
10.5	denpasar	1	internal://	OutInterests	0	0	0	0
10.5	denpasar	1	internal://	InData	0	0	0	0
10.5	denpasar	1	internal://	OutData	0	0	0	0
10.5	denpasar	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	denpasar	1	internal://	InTimedOutInterests	0	0	0	0
10.5	denpasar	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	denpasar	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	denpasar	259	ndnFace://25	InInterests	6.71089e-14	0	0	0
10.5	denpasar	259	ndnFace://25	OutInterests	0	0	0	0
10.5	denpasar	259	ndnFace://25	InData	0	0	0	0
10.5	denpasar	259	ndnFace://25	OutData	0	0	0	0
10.5	denpasar	259	ndnFace://25	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	denpasar	259	ndnFace://25	InTimedOutInterests	0	0	0	0
10.5	denpasar	259	ndnFace://25	OutSatisfiedInterests	0	0	0	0
10.5	denpasar	259	ndnFace://25	OutTimedOutInterests	0	0	0	0
10.5	denpasar	-1	all	SatisfiedInterests	5.03316e-14	0	0	0
10.5	denpasar	-1	all	TimedOutInterests	0	0	0	0
10.5	mataram	1	internal://	InInterests	0	0	0	0
10.5	mataram	1	internal://	OutInterests	0	0	0	0
10.5	mataram	1	internal://	InData	0	0	0	0
10.5	mataram	1	internal://	OutData	0	0	0	0
10.5	mataram	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	mataram	1	internal://	InTimedOutInterests	0	0	0	0
10.5	mataram	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	mataram	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	mataram	258	ndnFace://26	InInterests	6.71089e-14	0	0	0
10.5	mataram	258	ndnFace://26	OutInterests	0	0	0	0
10.5	mataram	258	ndnFace://26	InData	0	0	0	0
10.5	mataram	258	ndnFace://26	OutData	0	0	0	0
10.5	mataram	258	ndnFace://26	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	mataram	258	ndnFace://26	InTimedOutInterests	0	0	0	0
10.5	mataram	258	ndnFace://26	OutSatisfiedInterests	0	0	0	0
10.5	mataram	258	ndnFace://26	OutTimedOutInterests	0	0	0	0
10.5	mataram	-1	all	SatisfiedInterests	5.03316e-14	0	0	0
10.5	mataram	-1	all	TimedOutInterests	0	0	0	0
10.5	kupang	1	internal://	InInterests	0	0	0	0
10.5	kupang	1	internal://	OutInterests	0	0	0	0
10.5	kupang	1	internal://	InData	0	0	0	0
10.5	kupang	1	internal://	OutData	0	0	0	0
10.5	kupang	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	kupang	1	internal://	InTimedOutInterests	0	0	0	0
10.5	kupang	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	kupang	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	kupang	258	ndnFace://27	InInterests	6.71089e-14	0	0	0
10.5	kupang	258	ndnFace://27	OutInterests	0	0	0	0
10.5	kupang	258	ndnFace://27	InData	0	0	0	0
10.5	kupang	258	ndnFace://27	OutData	0	0	0	0
10.5	kupang	258	ndnFace://27	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	kupang	258	ndnFace://27	InTimedOutInterests	0	0	0	0
10.5	kupang	258	ndnFace://27	OutSatisfiedInterests	0	0	0	0
10.5	kupang	258	ndnFace://27	OutTimedOutInterests	0	0	0	0
10.5	kupang	-1	all	SatisfiedInterests	5.03316e-14	0	0	0
10.5	kupang	-1	all	TimedOutInterests	0	0	0	0
10.5	ternate	1	internal://	InInterests	0	0	0	0
10.5	ternate	1	internal://	OutInterests	0	0	0	0
10.5	ternate	1	internal://	InData	0	0	0	0
10.5	ternate	1	internal://	OutData	0	0	0	0
10.5	ternate	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	ternate	1	internal://	InTimedOutInterests	0	0	0	0
10.5	ternate	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	ternate	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	ternate	257	ndnFace://28	InInterests	6.71089e-14	0	0	0
10.5	ternate	257	ndnFace://28	OutInterests	0	0	0	0
10.5	ternate	257	ndnFace://28	InData	0	0	0	0
10.5	ternate	257	ndnFace://28	OutData	0	0	0	0
10.5	ternate	257	ndnFace://28	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	ternate	257	ndnFace://28	InTimedOutInterests	0	0	0	0
10.5	ternate	257	ndnFace://28	OutSatisfiedInterests	0	0	0	0
10.5	ternate	257	ndnFace://28	OutTimedOutInterests	0	0	0	0
10.5	ternate	-1	all	SatisfiedInterests	5.03316e-14	0	0	0
10.5	ternate	-1	all	TimedOutInterests	0	0	0	0
10.5	ambon	1	internal://	InInterests	0	0	0	0
10.5	ambon	1	internal://	OutInterests	0	0	0	0
10.5	ambon	1	internal://	InData	0	0	0	0
10.5	ambon	1	internal://	OutData	0	0	0	0
10.5	ambon	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	ambon	1	internal://	InTimedOutInterests	0	0	0	0
10.5	ambon	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	ambon	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	ambon	257	ndnFace://29	InInterests	6.71089e-14	0	0	0
10.5	ambon	257	ndnFace://29	OutInterests	0	0	0	0
10.5	ambon	257	ndnFace://29	InData	0	0	0	0
10.5	ambon	257	ndnFace://29	OutData	0	0	0	0
10.5	ambon	257	ndnFace://29	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	ambon	257	ndnFace://29	InTimedOutInterests	0	0	0	0
10.5	ambon	257	ndnFace://29	OutSatisfiedInterests	0	0	0	0
10.5	ambon	257	ndnFace://29	OutTimedOutInterests	0	0	0	0
10.5	ambon	-1	all	SatisfiedInterests	5.03316e-14	0	0	0
10.5	ambon	-1	all	TimedOutInterests	0	0	0	0
10.5	manokwari	1	internal://	InInterests	0	0	0	0
10.5	manokwari	1	internal://	OutInterests	0	0	0	0
10.5	manokwari	1	internal://	InData	0	0	0	0
10.5	manokwari	1	internal://	OutData	0	0	0	0
10.5	manokwari	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	manokwari	1	internal://	InTimedOutInterests	0	0	0	0
10.5	manokwari	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	manokwari	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	manokwari	257	ndnFace://30	InInterests	6.71089e-14	0	0	0
10.5	manokwari	257	ndnFace://30	OutInterests	0	0	0	0
10.5	manokwari	257	ndnFace://30	InData	0	0	0	0
10.5	manokwari	257	ndnFace://30	OutData	0	0	0	0
10.5	manokwari	257	ndnFace://30	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	manokwari	257	ndnFace://30	InTimedOutInterests	0	0	0	0
10.5	manokwari	257	ndnFace://30	OutSatisfiedInterests	0	0	0	0
10.5	manokwari	257	ndnFace://30	OutTimedOutInterests	0	0	0	0
10.5	manokwari	-1	all	SatisfiedInterests	5.03316e-14	0	0	0
10.5	manokwari	-1	all	TimedOutInterests	0	0	0	0
10.5	jayapura	1	internal://	InInterests	0	0	0	0
10.5	jayapura	1	internal://	OutInterests	0	0	0	0
10.5	jayapura	1	internal://	InData	0	0	0	0
10.5	jayapura	1	internal://	OutData	0	0	0	0
10.5	jayapura	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	jayapura	1	internal://	InTimedOutInterests	0	0	0	0
10.5	jayapura	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	jayapura	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	jayapura	256	netDeviceFace://	InInterests	0	0	0	0
10.5	jayapura	256	netDeviceFace://	OutInterests	100	0	50	0
10.5	jayapura	256	netDeviceFace://	InData	100	103.516	50	51.7578
10.5	jayapura	256	netDeviceFace://	OutData	0	0	0	0
10.5	jayapura	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
10.5	jayapura	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
10.5	jayapura	256	netDeviceFace://	OutSatisfiedInterests	100	0	50	0
10.5	jayapura	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
10.5	jayapura	257	ndnFace://31	InInterests	6.71089e-14	0	0	0
10.5	jayapura	257	ndnFace://31	OutInterests	0	0	0	0
10.5	jayapura	257	ndnFace://31	InData	0	0	0	0
10.5	jayapura	257	ndnFace://31	OutData	0	0	0	0
10.5	jayapura	257	ndnFace://31	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	jayapura	257	ndnFace://31	InTimedOutInterests	0	0	0	0
10.5	jayapura	257	ndnFace://31	OutSatisfiedInterests	0	0	0	0
10.5	jayapura	257	ndnFace://31	OutTimedOutInterests	0	0	0	0
10.5	jayapura	258	appFace://	InInterests	100	2.63672	50	1.31836
10.5	jayapura	258	appFace://	OutInterests	0	0	0	0
10.5	jayapura	258	appFace://	InData	0	0	0	0
10.5	jayapura	258	appFace://	OutData	100	103.516	50	51.7578
10.5	jayapura	258	appFace://	InSatisfiedInterests	100	0	50	0
10.5	jayapura	258	appFace://	InTimedOutInterests	0	0	0	0
10.5	jayapura	258	appFace://	OutSatisfiedInterests	0	0	0	0
10.5	jayapura	258	appFace://	OutTimedOutInterests	0	0	0	0
10.5	jayapura	-1	all	SatisfiedInterests	100	0	50	0
10.5	jayapura	-1	all	TimedOutInterests	0	0	0	0
10.5	host	1	internal://	InInterests	0	0	0	0
10.5	host	1	internal://	OutInterests	0	0	0	0
10.5	host	1	internal://	InData	0	0	0	0
10.5	host	1	internal://	OutData	0	0	0	0
10.5	host	1	internal://	InSatisfiedInterests	0	0	0	0
10.5	host	1	internal://	InTimedOutInterests	0	0	0	0
10.5	host	1	internal://	OutSatisfiedInterests	3.35544e-14	0	0	0
10.5	host	1	internal://	OutTimedOutInterests	0	0	0	0
10.5	host	256	netDeviceFace://	InInterests	0	0	0	0
10.5	host	256	netDeviceFace://	OutInterests	100	2.63672	50	1.31836
10.5	host	256	netDeviceFace://	InData	100	103.516	50	51.7578
10.5	host	256	netDeviceFace://	OutData	0	0	0	0
10.5	host	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
10.5	host	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
10.5	host	256	netDeviceFace://	OutSatisfiedInterests	100	0	50	0
10.5	host	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
10.5	host	260	netDeviceFace://	InInterests	100	2.63672	50	1.31836
10.5	host	260	netDeviceFace://	OutInterests	0	0	0	0
10.5	host	260	netDeviceFace://	InData	0	0	0	0
10.5	host	260	netDeviceFace://	OutData	100	103.516	50	51.7578
10.5	host	260	netDeviceFace://	InSatisfiedInterests	100	0	50	0
10.5	host	260	netDeviceFace://	InTimedOutInterests	0	0	0	0
10.5	host	260	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
10.5	host	260	netDeviceFace://	OutTimedOutInterests	0	0	0	0
10.5	host	261	ndnFace://32	InInterests	6.71089e-14	0	0	0
10.5	host	261	ndnFace://32	OutInterests	0	0	0	0
10.5	host	261	ndnFace://32	InData	0	0	0	0
10.5	host	261	ndnFace://32	OutData	0	0	0	0
10.5	host	261	ndnFace://32	InSatisfiedInterests	3.35544e-14	0	0	0
10.5	host	261	ndnFace://32	InTimedOutInterests	0	0	0	0
10.5	host	261	ndnFace://32	OutSatisfiedInterests	0	0	0	0
10.5	host	261	ndnFace://32	OutTimedOutInterests	0	0	0	0
10.5	host	-1	all	SatisfiedInterests	100	0	50	0
10.5	host	-1	all	TimedOutInterests	0	0	0	0
11	banda-aceh	1	internal://	InInterests	0	0	0	0
11	banda-aceh	1	internal://	OutInterests	0	0	0	0
11	banda-aceh	1	internal://	InData	0	0	0	0
11	banda-aceh	1	internal://	OutData	0	0	0	0
11	banda-aceh	1	internal://	InSatisfiedInterests	0	0	0	0
11	banda-aceh	1	internal://	InTimedOutInterests	0	0	0	0
11	banda-aceh	1	internal://	OutSatisfiedInterests	6.71089e-15	0	0	0
11	banda-aceh	1	internal://	OutTimedOutInterests	0	0	0	0
11	banda-aceh	256	netDeviceFace://	InInterests	100	2.63672	50	1.31836
11	banda-aceh	256	netDeviceFace://	OutInterests	0	0	0	0
11	banda-aceh	256	netDeviceFace://	InData	0	0	0	0
11	banda-aceh	256	netDeviceFace://	OutData	100	103.516	50	51.7578
11	banda-aceh	256	netDeviceFace://	InSatisfiedInterests	100	0	50	0
11	banda-aceh	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
11	banda-aceh	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
11	banda-aceh	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
11	banda-aceh	257	netDeviceFace://	InInterests	100	2.63672	50	1.31836
11	banda-aceh	257	netDeviceFace://	OutInterests	0	0	0	0
11	banda-aceh	257	netDeviceFace://	InData	0	0	0	0
11	banda-aceh	257	netDeviceFace://	OutData	100	103.516	50	51.7578
11	banda-aceh	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
11	banda-aceh	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
11	banda-aceh	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
11	banda-aceh	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
11	banda-aceh	258	ndnFace://0	InInterests	1.34218e-14	0	0	0
11	banda-aceh	258	ndnFace://0	OutInterests	0	0	0	0
11	banda-aceh	258	ndnFace://0	InData	0	0	0	0
11	banda-aceh	258	ndnFace://0	OutData	0	0	0	0
11	banda-aceh	258	ndnFace://0	InSatisfiedInterests	6.71089e-15	0	0	0
11	banda-aceh	258	ndnFace://0	InTimedOutInterests	0	0	0	0
11	banda-aceh	258	ndnFace://0	OutSatisfiedInterests	0	0	0	0
11	banda-aceh	258	ndnFace://0	OutTimedOutInterests	0	0	0	0
11	banda-aceh	259	appFace://	InInterests	0	0	0	0
11	banda-aceh	259	appFace://	OutInterests	100	2.63672	50	1.31836
11	banda-aceh	259	appFace://	InData	100	103.516	50	51.7578
11	banda-aceh	259	appFace://	OutData	0	0	0	0
11	banda-aceh	259	appFace://	InSatisfiedInterests	0	0	0	0
11	banda-aceh	259	appFace://	InTimedOutInterests	0	0	0	0
11	banda-aceh	259	appFace://	OutSatisfiedInterests	100	0	50	0
11	banda-aceh	259	appFace://	OutTimedOutInterests	0	0	0	0
11	banda-aceh	-1	all	SatisfiedInterests	200	0	100	0
11	banda-aceh	-1	all	TimedOutInterests	0	0	0	0
11	medan	1	internal://	InInterests	0	0	0	0
11	medan	1	internal://	OutInterests	0	0	0	0
11	medan	1	internal://	InData	0	0	0	0
11	medan	1	internal://	OutData	0	0	0	0
